2018-04-28 10:46:23,542 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x0, likely client has closed socket
2018-04-28 10:46:23,542 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /127.0.0.1:55463 (no session established for client)
2018-04-28 10:46:23,823 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:55464
2018-04-28 10:46:23,826 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@938] - Client attempting to establish new session at /127.0.0.1:55464
2018-04-28 10:46:23,833 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@683] - Established session 0x1000cabe6540001 with negotiated timeout 30000 for client /127.0.0.1:55464
2018-04-28 10:46:23,849 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x1000cabe6540001 type:create cxid:0x1 zxid:0x6954 txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2018-04-28 10:46:23,857 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x1000cabe6540001 type:create cxid:0x2 zxid:0x6955 txntype:-1 reqpath:n/a Error Path:/dubbo/io.terminus.sapp.ac.invoice.service.AcInvoiceReadService Error:KeeperErrorCode = NodeExists for /dubbo/io.terminus.sapp.ac.invoice.service.AcInvoiceReadService
2018-04-28 10:46:23,858 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x1000cabe6540001 type:create cxid:0x3 zxid:0x6956 txntype:-1 reqpath:n/a Error Path:/dubbo/io.terminus.sapp.ac.invoice.service.AcInvoiceReadService/providers Error:KeeperErrorCode = NodeExists for /dubbo/io.terminus.sapp.ac.invoice.service.AcInvoiceReadService/providers
2018-04-28 10:46:23,863 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x1000cabe6540001 type:create cxid:0x5 zxid:0x6958 txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2018-04-28 10:46:23,864 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x1000cabe6540001 type:create cxid:0x6 zxid:0x6959 txntype:-1 reqpath:n/a Error Path:/dubbo/io.terminus.sapp.ac.invoice.service.AcInvoiceReadService Error:KeeperErrorCode = NodeExists for /dubbo/io.terminus.sapp.ac.invoice.service.AcInvoiceReadService
2018-04-28 10:46:23,865 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x1000cabe6540001 type:create cxid:0x7 zxid:0x695a txntype:-1 reqpath:n/a Error Path:/dubbo/io.terminus.sapp.ac.invoice.service.AcInvoiceReadService/configurators Error:KeeperErrorCode = NodeExists for /dubbo/io.terminus.sapp.ac.invoice.service.AcInvoiceReadService/configurators
2018-04-28 10:46:23,902 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:55465
2018-04-28 10:46:23,902 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x0, likely client has closed socket
